level,name,duration,range,component,cast_time,desc,class
2,Scorching Ray,1 action,120 feet,VS,Instantaneous, You create three rays of fire and hurl them at targets within range. You can hurl them at one target or several. Make a ranged spell attack for each ray. On a hitthe target takes 2d6 fire damage. At Higher Levels. When you cast this spell using a spell slot of 3rd level or higheryou create one additional ray for each slot level above 2nd.,Wizard
2,See invisibility,1 action,Self,VSM ,1 hour,(A pinch of Talc and a small sprinkling of powdered silver) For the durationyou see invisible creatures and objects as if they were visibleand you can see into the Ethereal Plane. Ethereal creatures and objects appear ghostly and translucent.,Wizard
2,Shatter,1 action,60 feet,VSM ,Instantaneous,(a chip of mica) A sudden loud ringing noisepainfully intenseerupts from a point of your choice within range. Each creature in a 10-foot-radius sphere centered on that point must make a Constitution saving throw. A creature takes 3d8 thunder damage on a failed saveor half as much damage on a successful one. A creature made of inorganic material such as stonecrystalor metal has disadvantage on this saving throw. A nonmagical object that isn't being worn or carried also takes the damage if it's in the spell's area. At Higher Levels. When you cast this spell using a spell slot of 3rd level or higherthe damage increases by 1d8 for each slot level above 2nd.,Wizard
2,Spider Climb,1 action,Touch,VSM ,Concentrationup to 1 hour,(a drop of bitumen and a spider) Until the spell endsone willing creature you touch gains the ability to move updownand across vertical surfaces and upside down along ceilingswhile leaving its hands free. The target also gains a climbing speed equal to its walking speed.,Wizard
2,Suggestion,1 action,30 feet,VM ,Concentrationup to 8 hours,(a snake's tougne and either a bit of honeycomb or a drop of sweet oil) You suggest a course of activity (limited to a sentence or two) and magically influence a creature you can see within range that can hear and understand you. Creatures that can't be charmed are immune to this effect. The suggestion must be worded in such a manner as to make the course of action sound reasonable. Asking the creature to stab itselfthrow itself onto a spearimmolate itselfor do some other obviously harmful act ends the spell. The target must make a Wisdom saving throw. On a failed saveit purses the course of action you described to the best of its ability. The suggested course of action can continue for the entire duration. If the suggested activity can be completed in a shorter timethe spell ends when the subject finishes what it was asked to do. You can also specify conditions that will trigger a special activity during the duration. For exampleyou might suggest that a knight five her warhorse to the first beggar she meets. If the condition isn't met before the spell expiresthe activity isn't preformed. If you or any of your companions damage the targetthe spell ends. ,Wizard
2,Web,1 action,60 feet,VSM ,Concentrationup to 1 hour,(a bit of spiderweb) You conjure a mass of thicksticky webbing at a point of your choice within range. The webs fill a 20-foot cube from that point for the duration. The webs are difficult terrain and lightly obscure their area. If the webs aren't anchored between two solid masses (such as walls or trees) or layered across a floorwallor ceilingthe conjured web collapses on itselfand the spell ends at the start of your next turn. Webs layered over a flat surface have a depth of 5 feet. Each creature that starts its turn in the webs or that enters them during its turn must make a Dexterity saving throw. On a failed savethe creature is restrained as long as it remains in the webs or until it breaks free. A creature restrained by the webs can use its actions to make a Strength check against your spell save DC. If it succeedsit is no longer restrained. The webs are flammable. Any 5-foot cube of webs exposed to fire burns away in 1 rounddealing 2d4 fire damage to any creature that starts its turn in the fire.,Wizard
3,Animate Dead,1 minute,10 feet,VSM ,Instantaneous,(a drop of blooda piece of fleshand a pinch of bone dust)   This spell creates an undead servant. Choose a pile of bones or a corpse of a Medium or Small humanoid within range. Your spell imbues the target with a foul mimicry of liferaising it as an undead creature. THe target becomes a skeleton if you chose bones or a zombie if you chose a corpse (the DM has the creature's game statistics).   On each of your turnsyou can use a bonus action to mentally command any creature you made with this spell if the creature is within 60 feet of you (if you control multiple creaturesyou can command any or all of them at the same timeissuing the same command to each one). You decide what action the creature will take and where it will move during its next turnor you can issue a general commandsuch as to guard a particular chamber or corridor. If you issue no commandsthe creature only defends itself against hostile creatures. Once given an orderthe creature continues to follow it until its task is complete.   The creature is under your control for 24 hoursafter which it stops obeying any command you've given it. To maintain the control of the creature for another 24 hoursyou must cast this spell on the creature again before the current 24-hour period ends. This use of the spell reasserts your control over up to four creatures you have animated with this spellrather than animating a new one.   At Higher Levels. When you cast this spell using a spell slot of 4th level or higheryou animate or reassert control over two additional undead creatures for each slot above 3rd. Each of the creatures must come from a different corpse or pile of bones.,Wizard
3,Bestow Curse,1 action,Touch,VS,Concentrationup to 1 minute, You touch a creatureand that creature must succeed on a Wisdom saving throw or become cursed for the duration of the spell. When you cast this spellchoose the nature of the curse from the following options: ?? Choose one ability score. While cursedthe target has disadvantage on ability checks and saving throws made with that ability score. ?? While cursedthe target has disadvantage on attack rolls against you. ?? While cursedthe target must make a Wisdom saving throw at the start of each of its turns. If it failsit wastes its action that turn doing nothing. ?? While the target is cursedyour attacks and spells deal an extra 1d8 necrotic damage to the target. A remove curse spell ends this effect. At the DM's optionyou may choose an alternative curse effectbut it should be no more powerful than those described above. The DM has final say on such a curse's effect. At Higher Levels. If you cast this spell using a spell slot of 4th level or higherthe duration is concentrationup to 10 minutes. If you use a spell slot of 5th level or higherthe duration is 8 hours. If you use a spell slot of 7th level or higherthe duration is 24 hours. If you use a 9th level spell slotthe spell lasts until it is dispelled. Using a spell slot of 5th level or higher grants a duration that doesn't require concentration. ,Wizard
3,Blink,1 action,Self,VS,1 minute, Roll a d20 at the end of each of your turns for the duration of the spell. On a roll of 11 or higheryou vanish from your current plane of existence and appear in the Etheral Plane (the spell fails and the casting is wasted if you were already on that plane). At the start of you next turnand when the spell ends if you are on the Etheral Planeyou return to an unoccupied space of your choice that you can see within 10 feet of the space you vanished from. If no unoccupied space is available within that rangyou appear in the nearest unoccupied space (chosen at random if more that one space is equally near). You can dismiss this spell as an action. While on the Ethereal Planeyou can see and hear the plane you originated fromwhich is cast in shades of grayand you can't see anything more than 60 feet away.You can only affect and be affected by other reatures on the Ethereal Plane. Creature that aren't there can't perceive you or interact with youunless they have the ability to do so.,Wizard
3,Clairvoyance,10 minutes,1 mile,VSM ,Concentrationup to 10 minutes,(a focus worth at least 100 gpeither a jeweled horn for hearing or a glass eye for scrying) You create an invisible sensor within range in a location familiar to you (a place you have visited or seen before) or in an obvious location that is unfamiliar to you (such as behind a dooraround a corneror in a grove of trees). The sensor remains in place for the durationand it can't be attacked or otherwise interacted with. When you cast the spellyou choose seeing or hearing. You can use the chosen sense through the sensor as if you were in its space. As your actionyou can switch between seeing and hearing. A creature that can see the sensor (such as a creature benefitting from see invisibility or truesight) sees a luminousintangible orb about the size of your fist.,Wizard
3,Counterspell,1 reaction,60 feet,S,Instantaneous, Reaction: When you see a creature within 60 feet of you casting a spell You attempt to interrupt a creature in the process of casting a spell. If the creature is casting a spell of 3rd level or lowerits spell fails and has no effect. If it is casting a spell of 4th level or highermake an ability check using your spellcasting ability.  The DC equals 10+ the spell's level. On a successthe creature's spell fails and has no effect. At Higher Level. When you cast this spell using a spell slot of 4th leve lor higherthe interrupted spell has no effect if its level is less than or equal to the leve lof the spell slot you used.,Wizard
3,Dispel Magic,1 action,120 feet,VS,Instantaneous, Choose any creatureobjector magical effect within range. Any spell of 3rd level or lower on the target ends. For each spell of 4th level or higher on the targetmake an ability check using your spellcasting ability. The DC equals 10 + the spell's level. On a successful checkthe spell ends. At Higher Levels. When you cast this spell using a spell slot of 4th level or higheryou automatically end the effects of a spell on the target if the spell's level is equal to or less than the level of the spell slot you used.,Wizard
3,Fear,1 action,Self (30-foot cone),VSM ,Concentrationup to 1 minute,(a white feather or the heart of a hen) You project a phantasmal image of a creature's worst fears. Each creature in a 30-foot cone must succeed on a Wisdom saving throw or drop whatever it is holding and become frightened for the duration. While frightened by this spella creature must take the Dash action and move away from you by the safest available route on each of its turnsunless there is nowhere to move. If the creature ends its turn in a location where it doesn't have line of sight to youthe creature can make a Wisdom saving throw. On a successful savethe spell ends for that creature.,Wizard
3,Feign Death (Ritual),1 action,Touch,VSM ,1 hour,(a pinch of graveyard dirt) You touch a willing creature and put it into a cataleptic state that is indistinguishable from death. For the spell's durationor until you use an action to touch the target and dismiss the spellthe target appears dead to all outward inspection and to spells used to determine the target's status. The target is blinded and incapacitatedand its speed drops to 0. The target has resistance to all damage except psychic damage. If the target is diseased or poisoned when you cast the spellor becomes diseased or poisoned while under the spell's effectthe disease and poison have no effect until the spell ends.,Wizard
3,Fireball,1 action,150 feet,VSM ,Instantaneous,(a tiny ball of bat guana and sulfur) A bright streak flashes from your pointing finger to a point you choose within range then blossoms with a low roar into an explosion of flame. Each creature in a 20-foot radius must make a Dexterity saving throw. A target takes 8d6 fire damage on a failed saveor half as much damage on a successful one. The fire spreads around corners. It ignites flammable objects in the area that aren't being worn or carried. At Higher Levels. When you cast this spell using a spell slot of 4th level of higherthe damage increases by 1d6 for each slot level above 3rd.,Wizard
3,Fly,1 action,Touch,VSM ,Concentrationup to 10 minutes,(a wing feather from any bird) You touch a willing creature. The target gains a flying speed of 60 feet for the duration. When the spell endsthe target falls if it is still aloftunless it can stop the fall. At Higher Levels. When you cast this spell using a spell slot of 4th level or higheryou can target one additional creature for each slot level above 3rd.,Wizard
3,Gaseous Form,1 action,Touch,VSM ,Concentrationup to 1 hour,(a bit of gauze and a wisp of smoke) You transform a willing creature you touchalong with everything it's wearing and carryinginto a misty cloud for the duration. The spell ends if the creature drops to 0 hit points. An incorporeal creature isn't affected. While in this formthe target's only method of movement is a flying speed of 10 feet. The target can enter and occupy the space of another creature. The target has resistance to nonmagical damageand it has advantage on StrengthDexterityand Constitution saving throws. The target can pass through small holesnarrow openeingsand even mere cracksthough it treats liquids as though they were solid surfaces. The target can't fall and remains hovering in the air even when stunned or otherwise incapacitated. While in the form of a misty cloudthe target can't talk or manipulate objectsand any objects it was carrying or holding can't be droppedusedor otherwise interacted with. The target can't attack or cast spells.,Wizard
3,Glyph of Warding,1 hour,Touch,VSM ,Until dispelled or triggered,(incense and powdered diamond worth at least 200 gpwhich the spell consumes) When you cast this spellyou inscribe a glyph that harms other creatureseither upon a surface (such as a table or a section of floor or wall) or within an object that can be closed (such as a booka scrollor a treasure chest) to conceal the glyph. If you choose a surfacethe glyph can cover an area of the surface no larger than 10 feet in diameter. If you choose an objectthat object must remain in its placeif the object is moved more than 10 feet from where you cast this spellthe glyph is broken and the spell ends without being triggered. The glyph is nearly invisible and requires a successful Intelligence (Investigation) check against your spell save DC to be found. You decide what triggers the glyph when yo ucast the spell. For glyphs inscribed on a surfacethe most typical triggers include touching or standing on teh glyphremoving another object covering the glyphapproaching within a certain distance of the glyphor mainpulating the object on which the glyph is inscribed. For glyphs inscribed within an objectthe most common triggers include opening that objectapproaching within a certain distance of the objector seeing or reading the glyph. Once a glyph is triggeredthis spell ends. You can further refine the trigger so the spell activates only under certain circumstances or according to physical characteristics (sugh as height or weight)creature kind (for examplethe ward could be set to affect aberrations or drow)or alignment. You can also set conditions for creatures that don't trigger the glyphsuch as those who say a certain password. When you inscribe the glyphchoose explosive runes or a spell glyph. Explosive Runes. When triggeredthe glyph erupts with magical energy in a 20-foot-radius sphere centered on the glyph. The sphere spreads around corners. Each creature in the aura must make a Dexterity saving throw. A creature takes 5d8 acidcoldfirelightningor thunder damage on a failed saving throw (your choice when you create the glyph)or half as much damage on a successful one. Spell Glyph. You can store a prepared spell of 3rd level or lower in the glyph by casting it as part of creating the glyph. The spell must target a single creature or an area. The spell being stored has no immediate effect when cast in this way. When the glyph is triggeredthe stored spell is cast. If the spell has a targetit targets the creature that triggered the glyph. If the spell affects an areathe area is centered on that creature. If the spell summons hostile creatures or creates harmful objects or trapsthey appear as close as possible to the intruder and attack it. If the spell requires concentrationit lasts until the end of its full duration. At Higher Levels. When you cast this spell using a spell slot of 4th level or higherthe damage of an explosive runes glyph increases by 1d8 for each slot level above 3rd. If you create a spell glyphyou can store any spell of up to the same level as the slot you use for the glyph of warding.,Wizard
3,Haste,1 action,30 feet,VSM ,Concentrationup to 1 minute,(a shaving of licorice root) Choose a willing creature that you can see within range. Until the spell endsthe target's speed is doubledit gains a +2 bonus to ACit has advantage on Dexterity saving throwsand it gains an additional action on each of its turns. That action can be used only to take the Attack (one weapon attack only)DashDisengageHideor Use an Object action. When the spell endsthe target can't move or take actions until after its next turnas a wave of lethargy sweeps over it.,Wizard
3,Hypnotic Pattern,1 action,120 feet,SM ,Concentrationup to 1 minute,(a glowing stick o f incense or a crystal vial filled with phosphorescent material) You create a twisting pattern of colors that weaves through the air inside a 30-foot cube within range. The pattern appears for a moment and vanishes. Each creature in the area who sees the pattern must make a Wisdom saving throw. On a failed savethe creature becomes charmed for the duration. While charmed by this spellthe creature is incapacitated and has a speed of 0. The spell ends for an affected creature if it takes any damage or if someone else uses an action to shake the creature out of its stupor.,Wizard
3,Leomund's Tiny Hut (Ritual),1 minute,Self (10-foot-radius hemisphere),VSM ,8 hours,(a small crystal bead) A 10-foot-radius immobile dome of force springs into existence around and above you and remains stationary for the duration. The spell ends if you leave its area. Nine creatures of Medium size or smaller can fit inside the dome with you. The spell fails if its area includes a larger creature or more than nine creatures. Creatures and objects within the dome when you cast this spell can move through it freely. All other creatures and objects are barred from passing through it. Spells and other magical effects can't extend through the dome or be cast through it. The atmosphere inside the space is comfortable and dryregardless of the weather outside. Until the spell endsyou can command the interior to become dimly lit or dark. The dome is opaque from the outsideof any color you choosebut it is transparent from the inside.,Wizard
3,Lightning Bolt,1 action,Self (100-foot line),VSM ,Instantaneous,(a bit of fur and a rod of ambercrystalor glass) A stroke of lightning forming a line of 100 feet long and 5 feet wide blasts out from you in a direction you choose. Each creature in the line must make a Dexterity saving throw. A creature takes 8d6 lightning damage on a failed saveor half as much damage on a successful one. The lightning ignites flammable objects in the area that aren't being worn or carried. At Higher Levels. When you cast this spell using a spell slot of 4th level or higherthe damage increases by 1d6 for each slot above 3rd.,Wizard
3,Magic Circle,1 minute,10 feet,VSM ,1 hour,(holy water or powdered silver and iron worth at least 100 gpwhich the spell consumes) You create a 10-foot-radius20-foot-tall cylinder of magical energy centered on a point on the ground that you can see within range. Glowing runes appear wherever the cylinder intersects with the floor or other surface. Choose one or more of the following types of creatures: celestialselementalsfeyfiendsor undead. The circle affects a creature of the chosen type in the following ways: * The creature can't willingly enter the cylinder by nonmagical means. If the creature tries to use teleportation or interplanar travel to do soit must first succeed on a Charisma saving throw. * The creature has disadvantage on attack rolls against targets within the cylinder. * Targets within the cylinder can't be charmedfrightenedor possessed by the creature. When you cast this spellyou can elect to cause its magic to operate in the reverse directionpreventing a creature of the specified type from leaving the cylinder and protecting targets outside it. At Higher Levels. When you cast this spell using a spell slot of 4th level or higherthe duration increases by 1 hour for each slot level above 3rd.,Wizard
3,Major Image,1 action,120 feet,VSM ,Concentrationup to 10 minutes,(a bit of fleece) You create the image of an objecta creatureor some other visible phenomenon that is no larger than a 20-foot cube. The image appears at a spot that you can see within range and lasts for the duration. It seems completely realincluding soundssmellsand temperature appropriate to the thing depicted. You can't create sufficient heat or cold to cause damagea sound loud enough to deal thunder damage or deafen a creatureor a smell that might sicken a creature (like a troglodyte's stench). As long as you are within range of the illusionyou can use your action to cause the image to move to any other spot within range. As the image changes locationyou can alter its appearance so that its movements appear natural for the image. For exampleif you create an image of a creature and move ityou can alter the image so that it appears to be walking. Similarlyyou can cause the illusion to make different sounds at different timeseven making it carry on a conversationfor example. Physical interaction with the image reveals it to be an illusionbecause things can pass through it. A creature that uses its action to examine the image can determine that it is an illusion with a successful Intelligence (Investigation) check against your spell save DC. If a creature discerns the illusion for what it isthe creature can see through the imageand its other sensory qualities become faint to the creature. At Higher Levels. When you cast this spell using a spell slot of 6th level or higherthe spell lasts until dispelledwithout requiring your concentration. ,Wizard
3,Nondetection,1 action,Touch,VSM ,8 hours,(a pinch of diamond dust worth 25 gp sprinkled over the targetwhich the spell consumes) For the durationyou hide a target that you touch from divination magic. The target can be a willing creature or a place or an object no larger than 10 feet in any dimension. The target can't be targeted by any divination magic or perceived through magical scrying sensors.,Wizard
3,Phantom Steed (Ritual),1 minute,30 feet,VS,1 hour, A Large quasi-realhorselike creature appears on the ground in an unoccupied space of your choice within range. You decide the creature's appearancebut it is equipped with a saddlebitand bridle. Any of the equipment created by the spell vanishes in a puff of smoke if it is carried more than 10 feet away from the steed. For the durationyou or a creature you choose can ride the steed. The creature uses the statistics for a riding horseexcept it has a speed of 100 feet and can travel 10 miles in an houror 13 miles at a fast pace. When the spell endsthe steed gradually fadesgiving the rider 1 minute to dismount. The spell ends if you use an action to dismiss it or if the steed takes any damage. ,Wizard
3,Protection from Energy,1 action,Touch,VS,Concentrationup to 1 hour, For the durationthe willing creature you touch has resistance to one damage type of your choice: acidcoldfirelightningor thunder.,Wizard
3,Remove Curse,1 action,Touch,VS,Instantaneous, At your touchall curses affecting one creature or object end. If the object is a cursed magic itemits curse remainsbut the spell breaks its owner's attunement to the object so it can be removed or discarded. ,Wizard
3,Sending,1 action,Unlimited,VSM ,1 round,(A short piece of fine copper wire) You send a short message of twenty-five words or less to a creature with you are familiar. The creature hears the message in its mindregonizes you as the sender if it knows youand can answer in a like manner immediately. The spell enables creatures with Intelligence scores of at least 1 to understand the meaning of your message. You can send the message across any distance and even to other planes of existencebut if the target is on a different plane than youthere is a 5 percent chance that the message doesn't arrive.,Wizard
3,Sleet Storm,1 action,150 feet,VSM ,Concentrationup to 1 minute,(a pinch of dust and a few drops of water) Until the spell endsfreezing rain and sleet fall in a 20-foot-tall cylinder with a 40-foot radius centered on a point you choose within range. The area is heavily obscuredand exposed flames in the area are doused. The ground in the area is covered with slick icemaking it difficult terrain. When a creature enters the spell's area for the first time on a turn or starts its turn thereit must make a Dexterity saving throw. On a failed saveit falls prone. If a creature is concentrating in the spell's areathe creature must make a successful Constitution saving throw against your spell save DC or lose concentration.,Wizard
3,Slow,1 action,120 feet,VSM ,Concentrationup to 1 minute,(a drop of molasses) You alter time around up to six creatures of your choice in a 40-foot cube within range. Each target must succeed on a Wisdom saving throw or be affected by this spell for the duration. An affected target's speed is halvedit takes a -2 penalty to AC and Dexterity saving throwsand it can't use reactions. On its turnit can use either an action or a bonus actionnot both. Regardless of the creature's abilities or magic itemsit can't make more than one melee or ranged attack during its turn. If the creature attempts to cast a spell with a casting time of 1 actionroll a d20. On an 11 or higherthe spell doesn't take effect until the creature's next turnand the creature must use its action on that turn to complete the spell. If it can'tthe spell is wasted. A creature affected by this spell makes another Wisdom saving throw at the end of its turn. On a successful savethe effect ends for it.,Wizard
3,Stinking Cloud,1 action,90 feet,VSM ,Concentrationup to 1 minute,(a rotten egg or several skunk cabbage leaves) You create a 20-foot-radius sphere of yellownauseating gas centered on a point within range. The cloud spreads around cornersand its area is heavily obscured. The cloud lingers in the air for the duration. Each creature that is completely within the cloud at the start of its turn must make a Constitution saving throw against poison. On a failed savethe creature spends its action that turn retching and reeling. Creatures taht don't need to breathe or are immune to poison automatically succeed on this saving throw. A moderate wind (at least 10 miles per hour) disperses the cloud after 4 rounds. A strong wind (at least 20 miles per hour) disperses it after 1 round.,Wizard
3,Tongues,1 action,Touch,VM ,1 hour,(a small clay model of a ziggurat) This spell grants the creature you touch the ability to understand any spoken language it hears. Moreoverwhen the target speaksany creature that knows at least one language and can hear the target understands what it says. ,Wizard
3,Vampiric Touch,1 action,Self,VS,Concentrationup to 1 minute,   The touch of your shadow-wreathed hand can siphon force from others to heal your wounds. Make a melee spell attack against a creature within your reach. On a hitthe target takes 3d6 necrotic damageand you regain hit points equal to half the amount of necrotic damage dealt. Until the spell endsyou can make the attack again on each of your turns as an action.   At Higher Levels. When you cast this spell using a spell slot of 4th level or higherthe damage increases by 1d6 for each slot level above 3rd.,Wizard
3,Water Breathing (Ritual),1 action,30 feet,VSM ,24 hours,(a short reed or piece of straw) This spell grants up to ten willing creatures you can see within range the ability to breathe underwater until the spell ends. Affected creatures also retain their normal mode of respiration.,Wizard
4,Arcane Eye,1 action,30 feet,VSM ,Concentrationup to 1 hour,(a bit of bat fur)    You create an invisiblemagical eye within range that hovers in the air for the duration. You mentally receive visual information from the eyewhich has normal vision and darkvision out to 30 feet. The eye can look in every direction. As an actionyou can move the eye up to 30 feet in any direction. There is no limit to how far away from you the eye can movebut it can't enter another plane of existence. A solid barrier b locks the eye's movementbut the eye can pass through an opening as small as 1 inch in diameter.,Wizard
4,Banishment,1 action,60 feet,VSM ,Concentrationup to 1 minute,(an item distasteful to the target) You attempt to send one creature that you can see within range to another place of existence. The target must succeed on a Charisma saving throw or be banished. If the target is native to the plane of existence you're onyou banish the target to a harmless demiplane. While therethe target is incapacitated. The target remains there until the spell endsat which point the target reappears in the space it left or in the nearest unoccupied space if that space is occupied. If the taret is native to a different plane of existence that the one you're onthe target is banished with a faint popping noisereturning to its home plane. If the spell ends before 1 minute has passedthe target reappears in the space it left or in the nearest unoccupied space if that space is occupied. Otherwisethe target doesn't return. At Higher Levels. When you cast this spell using a spell slot of 5th level or higheryou can target one additional creature for each slot level above 4th.,Wizard
4,Blight,1 action,30 feet,VS,Instantaneous, Necromantic energy washes over a creature of your choice that you can see within rangedraining moisture and vitality from it. The target must make a Constitution saving throw. The target takes 8d8 necrotic damage on a failed saveor half as much damagfe on a successful one. This spell has no effect on undead or constructs. If you target a plant creature or a magical plantit makes the saving throw with disadvantageand the spell deals maximum damage to it. If you target a nonmagical plant that isn't a creaturesuch as a tree or shrubit doesn't make a saving throwit simply withers and dies. At Higer Levels. When you cast this spell using a spell slot of 5th level or higherthe damage increases by 1d8 for each slot level above 4th.,Wizard
4,Confusion,1 action,90 feet,VSM ,Concentrationup to 1 minute,(three nut shells) This spell assaults and twists creatures' mindsspawning delusions and provoking uncontrolled actions. Each creature in a 10-foot-radius sphere centered on a point you choose within range must succeed on a Wisdom saving throw when you cast this spell or be affected by it. An affected target can't take reactions and must roll a d10 at the start of each of its turns to determine its behavior for that turn.  d10   Behavior   1     The creature uses all its movement to move in a random direction. To determine the directionroll a d8 and assign a direction to each die face. The creature doesn't take an action this turn. 2-6    The creature doesn't move or take actions this turn. 7-8    The creature uses its action to make a melee attack against a randomly determined creature within its reach. If there is no creature within its reachthe creature does nothing ths turn. 9-10   The creature can act and move normally. At the end of its turnsan affected target can make a Wisdom saving throw. It it succeedsthis effect ends for that target. At Higher Levels. When you cast this spell using a spell slot of 5th level or higherthe radius of the sphere increases by 5 feet for each slot above 4th. ,Wizard
4,Conjure Minor Elementals,1 minute,90 feet,VS,Concentrationup to 1 hour, You summon elementals that appear in unoccupied spaces that you can see within range. You choose one the following options for what appears: <br>-One elemental of challenge rating 2 or lower <br>-Two elementals of challenge rating 1 or lower <br>-Four elementals of challenge rating 1/2 or lower <br>-Eight elementals of challenge rating 1/4 or lower. An elemental summoned by this spell disappears when it drops to 0 hit points or when the spell ends. The summoned creatures are friendly to you and your companions. Roll initiative for the summoned creatures as a groupwhich has its own turns. They obey any verbal commands that you issue to them (no action required by you). If you don't issue any commands to themthey defend themselves from hostile creaturesbut otherwise take no actions. The DM has the creatures' statistics. At Higher Levels. When you cast this spell using certain higher-level spell slotsyou choose one of the summoning options aboveand more creatures appear: twice as many with a 6th-level slot and three times as many with an 8th-level slot.,Wizard
4,Control Water,1 action,300 feet,VSM ,Concentrationup to 10 minutes,(a drop of water and a pinch of dust) Until the spell endsyou control any freestanding water inside an area you choose that is a cube up to 100 feet on a side. You can choose from any of the following effects when you cast this spell. As an action on your turnyou can repeat the same effect or choose a different one. Flood. You cause the water level of all standing water in the area to rise by as much as 20 feet. If the area includes a shorethe flooding water spills over onto dry land. If you choose an area in a large body of wateryou instead create a 20-foot tall wave that travels from one side of the area to the other and then crashes down. Any Huge or smaller vehicles in the wave's path are carried with it to the other side. Any Huge or smaller vehicles struck by the wave have a 25 percent chance of capsizing. The water level remains elevated until the spell ends or you choose a different effect. If this effect produced a wavethe wave repeats on the start of your next turn while the flood effect lasts. Part Water. You cause water in the area to move apart and create a trench. The trench extends across the spell's areaand the separated water forms a wall to either side. The trench remains until the spell ends or you choose a different effect. The water then slowly fills in the trench over the course of the next round until the normal water level is restored. Redirect Flow. You cause flowing water in the area to move in a direction you chooseeven if the water has to flow over obstaclesup wallsor in other unlikely directions. The water in the area moves as you direct itbut once it moves beyond the spell's areait resumes its flow based on the terrain conditions. The water continues to move in the direction you chose until the spell ends or you choose a different effect. Whirlpool. This effect requires a body of water at least 50 feet square and 25 feet deep. You cause a whirlpool to form in the center of the area. The whirlpool forms a vortex that is 5 feet wide at the baseup to 50 feet wide at the topand 25 feet tall. Any creature or object in the water and within 25 feet of the vortex is pulled 10 feet toward it. A creature can swim away from the vortex by making a Strength (Athletics) check against your spell save DC. When a creature enters the vortex for the first time on a turn or starts its turn thereit must make a Strength saving throw. On a failed savethe creature takes 2d8 bludgeoning damage and is caught in the vortex until the spell ends. On a successful savethe creature takes half damageand isn't caught in the vortex. A creature caught in the vortex can use its action to try to swim away from the vortex as described abovebut has disadvantage on the Strength (Athletics) check to do so. The first time each turn that an object enters the vortexthe object takes 2d8 bludgeoning damagethis damage occurs each round it remains in the vortex. ,Wizard
4,Dimension Door,1 action,500 feet,V,Instantaneous, You teleport yourself from your current location to any other spot within range. You arrive at exactly the spot desired. It can be a place you can seeone you can visualizeor one you can describe by stating distance and directionsuch as ??00 feet straight downward??or ??pward to the northwest at a 45-degree angle300 feet.??You can bring along objects as long as their weight doesn't exceed what you can carry. You can also bring one willing creature of your size or smaller who is carrying gear up to its carrying capacity. The creature must be within 5 feet of you when you cast this spell. If you would arrive in a place already occupied by an object or a creatureyou and any creature traveling with you each take 4d6 force damageand the spell fails to teleport you.,Wizard
4,Evard's Black Tentacles,1 action,90 feet,VSM ,Concentrationup to 1 minute,(a piece of tentacle from a giant octopus or a giant squid) Squirmingebony tentacles fill a 20-foot square on ground that you can see within range. For the durationthese tentacles turn the ground in the area into difficult terrain. When a creature enters the afected area for the first time on a turn or starts its turn therethe creature must succeed on a Dexterity saving throw or take 3d6 bludgeoning damage and be restrained by the tentacles until the spell ends. A creature that starts its turn in the area and is already restrained by the tentacles takes 3d6 bludgeoning damage. A creature restrained by the tentacles can use its action to make a Strength or Dexterity check (its choice) against your spell save DC. On a successit frees itself.,Wizard
4,Fabricate,10 minutes,120 feet,VS,Instantaneous, You convert raw materials into products of the same material. For exampleyou can fabricate a wooden bridge from a clump of treesa rope from a patch of hempand clothes from flax or wool. Choose raw materials that you can see within range. You can fabricate a Large or smaller object (contained within a 10-foot cubeor eight connected 5-foot cubes)given a sufficient quantity of raw material. If you are working with metalstoneor another mineral substancehoweverthe fabricated object can be no larger than Medium (contained within a single 5-foot cube). The quality of objects made by the spell is commensurate with the quality of the raw materials. Creatures or magic items can't be created or transmuted by this spell. You also can't use it to create items that ordinarily require a high degree of craftsmanshipsuch as jewelryweaponsglassor armorunless you have proficiency with the type of artisan's tools used to craft such objects.,Wizard
4,Fire Shield,1 action,Self,VSM ,10 minutes,(a bit of phosphorous or a firefly) Thin and wispy flames wreathe your body for the durationshedding bright light in a 10-foot radius and dim light for an additional 10 feetYou can end the spell early by using an action to dismiss it. The flames provide you with a warm shield or a chill shieldas you choose. The warm shield grants you resistance to cold damageand the chill shield grants you resistance to fire damage. In additionwhenever a creature within 5 feet of you hits you with a melee attackthe shield erupts with flame. The attacker takes 2d8 fire damage from a warm shieldor 2d8 cold damage from a cold shield.,Wizard
4,Greater Invisibility,1 action,Touch,VS,Concentrationup to 1 minute, You or a creature you touch becomes invisible until the spell ends. Anything the target is wearing or carrying is invisible as long as it is on the target's person.,Wizard
4,Hallucinatory Terrain,10 minutes,300 feet,VSM ,24 hours,(a stonea twigand a bit of green plant) You make natural terrain in a 150-foot cube in range looksoundand smell like some other sort of natural terrain. Thusopen fields or a road can be made to resemble a swamphillcrevasseor some other difficult or impassable terrain. A pond can be made to seem like a grassy meadowa precipice like a gentle slopeor a rock-strewn gully like a wide and smooth road. Manufactured structuresequipmentand creatures within the area aren't changed in appearance. The tactile characteristics of the terrain are unchangedso creatures entering the area are likely to see through the illusion. If the difference isn't obvious by toucha creature carefully examining the illusion can attempt an Intelligence (Investigation) check against your spell save DC to disbelieve it. A creature who discerns the illusion for what it issees it as a vague image superimposed on the terrain.,Wizard
