level,name,duration,range,component,cast_time,desc,class
2,Web,1 action,60 feet,VSM ,Concentrationup to 1 hour,(a bit of spiderweb) You conjure a mass of thicksticky webbing at a point of your choice within range. The webs fill a 20-foot cube from that point for the duration. The webs are difficult terrain and lightly obscure their area. If the webs aren't anchored between two solid masses (such as walls or trees) or layered across a floorwallor ceilingthe conjured web collapses on itselfand the spell ends at the start of your next turn. Webs layered over a flat surface have a depth of 5 feet. Each creature that starts its turn in the webs or that enters them during its turn must make a Dexterity saving throw. On a failed savethe creature is restrained as long as it remains in the webs or until it breaks free. A creature restrained by the webs can use its actions to make a Strength check against your spell save DC. If it succeedsit is no longer restrained. The webs are flammable. Any 5-foot cube of webs exposed to fire burns away in 1 rounddealing 2d4 fire damage to any creature that starts its turn in the fire.,Sorcerer
3,Blink,1 action,Self,VS,1 minute, Roll a d20 at the end of each of your turns for the duration of the spell. On a roll of 11 or higheryou vanish from your current plane of existence and appear in the Etheral Plane (the spell fails and the casting is wasted if you were already on that plane). At the start of you next turnand when the spell ends if you are on the Etheral Planeyou return to an unoccupied space of your choice that you can see within 10 feet of the space you vanished from. If no unoccupied space is available within that rangyou appear in the nearest unoccupied space (chosen at random if more that one space is equally near). You can dismiss this spell as an action. While on the Ethereal Planeyou can see and hear the plane you originated fromwhich is cast in shades of grayand you can't see anything more than 60 feet away.You can only affect and be affected by other reatures on the Ethereal Plane. Creature that aren't there can't perceive you or interact with youunless they have the ability to do so.,Sorcerer
3,Clairvoyance,10 minutes,1 mile,VSM ,Concentrationup to 10 minutes,(a focus worth at least 100 gpeither a jeweled horn for hearing or a glass eye for scrying) You create an invisible sensor within range in a location familiar to you (a place you have visited or seen before) or in an obvious location that is unfamiliar to you (such as behind a dooraround a corneror in a grove of trees). The sensor remains in place for the durationand it can't be attacked or otherwise interacted with. When you cast the spellyou choose seeing or hearing. You can use the chosen sense through the sensor as if you were in its space. As your actionyou can switch between seeing and hearing. A creature that can see the sensor (such as a creature benefitting from see invisibility or truesight) sees a luminousintangible orb about the size of your fist.,Sorcerer
3,Counterspell,1 reaction,60 feet,S,Instantaneous, Reaction: When you see a creature within 60 feet of you casting a spell You attempt to interrupt a creature in the process of casting a spell. If the creature is casting a spell of 3rd level or lowerits spell fails and has no effect. If it is casting a spell of 4th level or highermake an ability check using your spellcasting ability.  The DC equals 10+ the spell's level. On a successthe creature's spell fails and has no effect. At Higher Level. When you cast this spell using a spell slot of 4th leve lor higherthe interrupted spell has no effect if its level is less than or equal to the leve lof the spell slot you used.,Sorcerer
3,Daylight,1 action,60 feet,VS,1 hour, A 60-foot-radius sphere of light spreads out from a point you choose within range. The sphere is bright light and sheds dim light for an additional 60 feet. If you chose a point on an object you are holding or one that isn't being worn or carriedthe light shines from the object with and moves with it. Completely covering the affected object with an opaque objectsuch as a bowl or a helblocks the light. If any of this spell's area overlaps with an area of darkness created by a spell of 3rd level or lowerthe spell that created the darkness is dispelled.,Sorcerer
3,Dispel Magic,1 action,120 feet,VS,Instantaneous, Choose any creatureobjector magical effect within range. Any spell of 3rd level or lower on the target ends. For each spell of 4th level or higher on the targetmake an ability check using your spellcasting ability. The DC equals 10 + the spell's level. On a successful checkthe spell ends. At Higher Levels. When you cast this spell using a spell slot of 4th level or higheryou automatically end the effects of a spell on the target if the spell's level is equal to or less than the level of the spell slot you used.,Sorcerer
3,Fear,1 action,Self (30-foot cone),VSM ,Concentrationup to 1 minute,(a white feather or the heart of a hen) You project a phantasmal image of a creature's worst fears. Each creature in a 30-foot cone must succeed on a Wisdom saving throw or drop whatever it is holding and become frightened for the duration. While frightened by this spella creature must take the Dash action and move away from you by the safest available route on each of its turnsunless there is nowhere to move. If the creature ends its turn in a location where it doesn't have line of sight to youthe creature can make a Wisdom saving throw. On a successful savethe spell ends for that creature.,Sorcerer
3,Fireball,1 action,150 feet,VSM ,Instantaneous,(a tiny ball of bat guana and sulfur) A bright streak flashes from your pointing finger to a point you choose within range then blossoms with a low roar into an explosion of flame. Each creature in a 20-foot radius must make a Dexterity saving throw. A target takes 8d6 fire damage on a failed saveor half as much damage on a successful one. The fire spreads around corners. It ignites flammable objects in the area that aren't being worn or carried. At Higher Levels. When you cast this spell using a spell slot of 4th level of higherthe damage increases by 1d6 for each slot level above 3rd.,Sorcerer
3,Fly,1 action,Touch,VSM ,Concentrationup to 10 minutes,(a wing feather from any bird) You touch a willing creature. The target gains a flying speed of 60 feet for the duration. When the spell endsthe target falls if it is still aloftunless it can stop the fall. At Higher Levels. When you cast this spell using a spell slot of 4th level or higheryou can target one additional creature for each slot level above 3rd.,Sorcerer
3,Gaseous Form,1 action,Touch,VSM ,Concentrationup to 1 hour,(a bit of gauze and a wisp of smoke) You transform a willing creature you touchalong with everything it's wearing and carryinginto a misty cloud for the duration. The spell ends if the creature drops to 0 hit points. An incorporeal creature isn't affected. While in this formthe target's only method of movement is a flying speed of 10 feet. The target can enter and occupy the space of another creature. The target has resistance to nonmagical damageand it has advantage on StrengthDexterityand Constitution saving throws. The target can pass through small holesnarrow openeingsand even mere cracksthough it treats liquids as though they were solid surfaces. The target can't fall and remains hovering in the air even when stunned or otherwise incapacitated. While in the form of a misty cloudthe target can't talk or manipulate objectsand any objects it was carrying or holding can't be droppedusedor otherwise interacted with. The target can't attack or cast spells.,Sorcerer
3,Haste,1 action,30 feet,VSM ,Concentrationup to 1 minute,(a shaving of licorice root) Choose a willing creature that you can see within range. Until the spell endsthe target's speed is doubledit gains a +2 bonus to ACit has advantage on Dexterity saving throwsand it gains an additional action on each of its turns. That action can be used only to take the Attack (one weapon attack only)DashDisengageHideor Use an Object action. When the spell endsthe target can't move or take actions until after its next turnas a wave of lethargy sweeps over it.,Sorcerer
3,Hypnotic Pattern,1 action,120 feet,SM ,Concentrationup to 1 minute,(a glowing stick o f incense or a crystal vial filled with phosphorescent material) You create a twisting pattern of colors that weaves through the air inside a 30-foot cube within range. The pattern appears for a moment and vanishes. Each creature in the area who sees the pattern must make a Wisdom saving throw. On a failed savethe creature becomes charmed for the duration. While charmed by this spellthe creature is incapacitated and has a speed of 0. The spell ends for an affected creature if it takes any damage or if someone else uses an action to shake the creature out of its stupor.,Sorcerer
3,Lightning Bolt,1 action,Self (100-foot line),VSM ,Instantaneous,(a bit of fur and a rod of ambercrystalor glass) A stroke of lightning forming a line of 100 feet long and 5 feet wide blasts out from you in a direction you choose. Each creature in the line must make a Dexterity saving throw. A creature takes 8d6 lightning damage on a failed saveor half as much damage on a successful one. The lightning ignites flammable objects in the area that aren't being worn or carried. At Higher Levels. When you cast this spell using a spell slot of 4th level or higherthe damage increases by 1d6 for each slot above 3rd.,Sorcerer
3,Major Image,1 action,120 feet,VSM ,Concentrationup to 10 minutes,(a bit of fleece) You create the image of an objecta creatureor some other visible phenomenon that is no larger than a 20-foot cube. The image appears at a spot that you can see within range and lasts for the duration. It seems completely realincluding soundssmellsand temperature appropriate to the thing depicted. You can't create sufficient heat or cold to cause damagea sound loud enough to deal thunder damage or deafen a creatureor a smell that might sicken a creature (like a troglodyte's stench). As long as you are within range of the illusionyou can use your action to cause the image to move to any other spot within range. As the image changes locationyou can alter its appearance so that its movements appear natural for the image. For exampleif you create an image of a creature and move ityou can alter the image so that it appears to be walking. Similarlyyou can cause the illusion to make different sounds at different timeseven making it carry on a conversationfor example. Physical interaction with the image reveals it to be an illusionbecause things can pass through it. A creature that uses its action to examine the image can determine that it is an illusion with a successful Intelligence (Investigation) check against your spell save DC. If a creature discerns the illusion for what it isthe creature can see through the imageand its other sensory qualities become faint to the creature. At Higher Levels. When you cast this spell using a spell slot of 6th level or higherthe spell lasts until dispelledwithout requiring your concentration. ,Sorcerer
3,Protection from Energy,1 action,Touch,VS,Concentrationup to 1 hour, For the durationthe willing creature you touch has resistance to one damage type of your choice: acidcoldfirelightningor thunder.,Sorcerer
3,Sleet Storm,1 action,150 feet,VSM ,Concentrationup to 1 minute,(a pinch of dust and a few drops of water) Until the spell endsfreezing rain and sleet fall in a 20-foot-tall cylinder with a 40-foot radius centered on a point you choose within range. The area is heavily obscuredand exposed flames in the area are doused. The ground in the area is covered with slick icemaking it difficult terrain. When a creature enters the spell's area for the first time on a turn or starts its turn thereit must make a Dexterity saving throw. On a failed saveit falls prone. If a creature is concentrating in the spell's areathe creature must make a successful Constitution saving throw against your spell save DC or lose concentration.,Sorcerer
3,Slow,1 action,120 feet,VSM ,Concentrationup to 1 minute,(a drop of molasses) You alter time around up to six creatures of your choice in a 40-foot cube within range. Each target must succeed on a Wisdom saving throw or be affected by this spell for the duration. An affected target's speed is halvedit takes a -2 penalty to AC and Dexterity saving throwsand it can't use reactions. On its turnit can use either an action or a bonus actionnot both. Regardless of the creature's abilities or magic itemsit can't make more than one melee or ranged attack during its turn. If the creature attempts to cast a spell with a casting time of 1 actionroll a d20. On an 11 or higherthe spell doesn't take effect until the creature's next turnand the creature must use its action on that turn to complete the spell. If it can'tthe spell is wasted. A creature affected by this spell makes another Wisdom saving throw at the end of its turn. On a successful savethe effect ends for it.,Sorcerer
3,Stinking Cloud,1 action,90 feet,VSM ,Concentrationup to 1 minute,(a rotten egg or several skunk cabbage leaves) You create a 20-foot-radius sphere of yellownauseating gas centered on a point within range. The cloud spreads around cornersand its area is heavily obscured. The cloud lingers in the air for the duration. Each creature that is completely within the cloud at the start of its turn must make a Constitution saving throw against poison. On a failed savethe creature spends its action that turn retching and reeling. Creatures taht don't need to breathe or are immune to poison automatically succeed on this saving throw. A moderate wind (at least 10 miles per hour) disperses the cloud after 4 rounds. A strong wind (at least 20 miles per hour) disperses it after 1 round.,Sorcerer
3,Tongues,1 action,Touch,VM ,1 hour,(a small clay model of a ziggurat) This spell grants the creature you touch the ability to understand any spoken language it hears. Moreoverwhen the target speaksany creature that knows at least one language and can hear the target understands what it says. ,Sorcerer
3,Water Breathing (Ritual),1 action,30 feet,VSM ,24 hours,(a short reed or piece of straw) This spell grants up to ten willing creatures you can see within range the ability to breathe underwater until the spell ends. Affected creatures also retain their normal mode of respiration.,Sorcerer
3,Water Walk (Ritual),1 action,30 feet,VSM ,1 hour,(a piece of cork) This spell grants the ability to move across any liquid surface - such as wateracidmudsnowquicksandor lava - as if it were harmless solid ground (creatures crossing molten lava can still take damage from the heat). Up to ten willing creatures you can see within range gain this ability for the duration. If you target a creature submerged in a liquidthe spell carries the target to the surface of the liquid at a rate of 60 feet per round.,Sorcerer
4,Banishment,1 action,60 feet,VSM ,Concentrationup to 1 minute,(an item distasteful to the target) You attempt to send one creature that you can see within range to another place of existence. The target must succeed on a Charisma saving throw or be banished. If the target is native to the plane of existence you're onyou banish the target to a harmless demiplane. While therethe target is incapacitated. The target remains there until the spell endsat which point the target reappears in the space it left or in the nearest unoccupied space if that space is occupied. If the taret is native to a different plane of existence that the one you're onthe target is banished with a faint popping noisereturning to its home plane. If the spell ends before 1 minute has passedthe target reappears in the space it left or in the nearest unoccupied space if that space is occupied. Otherwisethe target doesn't return. At Higher Levels. When you cast this spell using a spell slot of 5th level or higheryou can target one additional creature for each slot level above 4th.,Sorcerer
4,Blight,1 action,30 feet,VS,Instantaneous, Necromantic energy washes over a creature of your choice that you can see within rangedraining moisture and vitality from it. The target must make a Constitution saving throw. The target takes 8d8 necrotic damage on a failed saveor half as much damagfe on a successful one. This spell has no effect on undead or constructs. If you target a plant creature or a magical plantit makes the saving throw with disadvantageand the spell deals maximum damage to it. If you target a nonmagical plant that isn't a creaturesuch as a tree or shrubit doesn't make a saving throwit simply withers and dies. At Higer Levels. When you cast this spell using a spell slot of 5th level or higherthe damage increases by 1d8 for each slot level above 4th.,Sorcerer
4,Confusion,1 action,90 feet,VSM ,Concentrationup to 1 minute,(three nut shells) This spell assaults and twists creatures' mindsspawning delusions and provoking uncontrolled actions. Each creature in a 10-foot-radius sphere centered on a point you choose within range must succeed on a Wisdom saving throw when you cast this spell or be affected by it. An affected target can't take reactions and must roll a d10 at the start of each of its turns to determine its behavior for that turn.  d10   Behavior   1     The creature uses all its movement to move in a random direction. To determine the directionroll a d8 and assign a direction to each die face. The creature doesn't take an action this turn. 2-6    The creature doesn't move or take actions this turn. 7-8    The creature uses its action to make a melee attack against a randomly determined creature within its reach. If there is no creature within its reachthe creature does nothing ths turn. 9-10   The creature can act and move normally. At the end of its turnsan affected target can make a Wisdom saving throw. It it succeedsthis effect ends for that target. At Higher Levels. When you cast this spell using a spell slot of 5th level or higherthe radius of the sphere increases by 5 feet for each slot above 4th. ,Sorcerer
4,Dimension Door,1 action,500 feet,V,Instantaneous, You teleport yourself from your current location to any other spot within range. You arrive at exactly the spot desired. It can be a place you can seeone you can visualizeor one you can describe by stating distance and directionsuch as ??00 feet straight downward??or ??pward to the northwest at a 45-degree angle300 feet.??You can bring along objects as long as their weight doesn't exceed what you can carry. You can also bring one willing creature of your size or smaller who is carrying gear up to its carrying capacity. The creature must be within 5 feet of you when you cast this spell. If you would arrive in a place already occupied by an object or a creatureyou and any creature traveling with you each take 4d6 force damageand the spell fails to teleport you.,Sorcerer
4,Dominate Beast,1 action,60 feet,VS,Concentrationup to 1 minute, You attempt to beguile a beast that you can see within range. It must succeed on a W isdom saving throw or be charmed by you for the duration. If you or creatures that are friendly to you are fighting itit has advantage on the saving throw. While the beast is charmedyou have a telepathic link with it as long as the two of you are on the same plane of existence. You can use this telepathic link to issue commands to the creature while you are conscious (no action required)which it does its best to obey. You can specify a simple and general course of actionsuch as ??ttack that creature????un over there??or ??etch that object.??If the creature completes the order and doesn't receive further direction from youit defends and preserves itself to the best of its ability. You can use your action to take total and precise control of the target. Until the end of your next turnthe creature takes only the actions you chooseand doesn't do anything that you don't allow it to do. During this timeyou can also cause the creature to use a reactionbut this requires you to use your own reaction as well. Each time the target takes damageit makes a new Wisdom saving throw against the spell. If the saving throw succeedsthe spell ends. At Higher Levels. W hen you cast this spell with a 5th-level spell slotthe duration is concentrationup to 10 minutes. When you use a 6th-level spell slotthe duration is concentrationup to  1 hour. When you use a spell slot of 7th level or higherthe duration is concentrationup to 8 hours.,Sorcerer
4,Greater Invisibility,1 action,Touch,VS,Concentrationup to 1 minute, You or a creature you touch becomes invisible until the spell ends. Anything the target is wearing or carrying is invisible as long as it is on the target's person.,Sorcerer
4,Ice Storm,1 action,300 feet,VSM ,Instantaneous,(a pinch of dust and a few drops of water) A hail of rock-hard ice pounds to the ground in a 20-foot-radius40-foot-high cylinder centered on a point within range. Each creature in the cylinder must make a Dexterity saving throw. A creature takes 2d8 bludgeoning damage and 4d6 cold damage on a failed saveor half as much damage on a successful one. Hailstones turn the storm's area of effect into difficult terrain until the end of your next turn. At Higher Levels. When you cast this spell using a spell slot of 5th level or higherthe bludgeoning damage increases by 1d8 for each slot level above 4th.,Sorcerer
4,Polymorph,1 action,60 feet,VSM ,Concentrationup to 1 hour,(a caterpillar cocoon) This spell transforms a creature that you can see within range into a new form. An unwilling creature must make a Wsidom saving throw to avoid the effect. A shapechanger automatically succeeds on this saving throw. The transformation lasts for the durationor until the target drops to 0 hit points or dies. The new form can be any beast whose challenge rating is equal to or less than the target's (or the target's levelif it doesn't have a challenge rating). The target's game statisticsincluding mental ability scoresare replaced by the statistics of the chosen beast. It retains its alignment and personality. The target assumes the hit points of its new form. When it reverts to its normal formthe creature returns to the number of hit points it had before it transformed. If it reverts as a result of dropping to 0 hit pointsany excess damage carries over to its normal form. As long as the excess damage doesn't reduce the creature's normal form to 0 hit pointsit isn't knocked unconscious. The creature is limited in the actions it can perform by the nature of its new formand it can't speakcast spellsor take any other action that requires hands or speech. The target's gear melds into the new form. The creature can't activateusewieldor otherwise benefit from any of its equipment.,Sorcerer
4,Stoneskin,1 action,Touch,VSM ,Concentrationup to 1 hour,(diamond dust worth 100 gpwhich the spell consumes) This spell turns the flesh of a willing creature you touch as hard as stone. Until the spell endsthe target has resistance to nonmagical bludgeoningpiercingand slashing damage.,Sorcerer
4,Wall of Fire,1 action,120 feet,VSM ,Concentrationup to 1 minute,(a small piece of phosphorus) You create a wall of fire on a solid surface within range. You can make the wall up to 60 feet long20 feet highand 1 foot thinkor a ringed wall up to 20 feet in diameter20 feet highand 1 foot think. The wall is opaque and lasts for the duration.   When the wall appearseach creature within its area must make a Dexterity saving throw. On a failed savea creature takes 5d8 fire damageor half as much damage on a successful save.   One side of the wallselected by you when you cast this spelldeals 5d8 fire damage to each creature that ends its turn within 10 feet of that side or inside the wall. A creature takes the same damage when it enters the wall fo rhte first time on a turn or ends its turn there. The other side of the wall deals no damage.   At Higher Levels. When you cast this spell using a spell slot of 5th level or higherthe damage increases by 1d8 for each slot level above 4th.,Sorcerer
5,Animate Objects,1 action,120 feet,VS,Concentrationup to 1 minute, Objects come to life at your command. Choose up to ten nonmagical objects within range that are not being worn or carried. Medium targets count as two objectsLarge targets count as four objectsHuge targets count as eight objects. You can't animate any object larger than Huge. Each target animates and becomes a creature under your control until the spell ends or until reduced to 0 hit points. As a bonus actionyou can mentally command any creature you made with this spell if the creature is within 500 feet of you (if you control multiple creaturesyou can command any or all of them at the same timeissuing the same command to each one). You decide what action the creature will take and where it will move during its next turnor you can issue a general commandsuch as to guard a particular chamber or corridor. If you issue no commandsthe creature only defends itself against hostile creatures. Once given an orderthe creature continues to follow it until its task is complete. Animated Object Statistics Tiny - HP: 20AC: 18Attack: +8 to hit1d4 + 4 damageStr: 4Dex: 18 Small - HP: 25AC: 16Attack: +6 to hit1d8 + 2 damageStr: 6Dex: 14 Medium - HP: 40AC: 13Attack: +5 to hit2d6 + 1 damageStr: 10Dex: 12 Large - HP: 50AC: 10Attack: +6 to hit2d10 + 2 damageStr: 14Dex: 10 Huge - HP: 80AC: 10Attack: +8 to hit2d12 + 4 damageStr: 18Dex: 6 An animated object is a construct with AChit pointsattacksStrengthand Dexterity determine by its size. Its Constitution is 10 and its Intelligence and Wisdom are 3and its Charisma is 1. Its speed is 30 feetif the objects lack legs or other appendages it can use for locomotionit instead has a flying speed of 30 feet and can hover. If the object is securely attached to a surface or larger objectsuch as a chain bolted to a wallits speed is 0. It has blindsight with a radius of 30 feet and is blind beyond that distance. When the animated object drops to 0 hit pointsit reverts to its original object formand any remaining damage carries over to its original object form. If you command an object to attackit can make a single melee attack against a creature within 5 feet of it. It makes a slam attack with an attack bonus and bludgeoning damage determine by its size. The DM might rule that a specific object inflicts slashing or piercing damage based on its form. At Higher Levels. If you cast this spell using a spell slot of 6th or higheryou can animate two additional objects for each slot level above 5th.,Sorcerer
5,Cloudkill,1 action,120 feet,VS,Concentrationup to 10 minutes, You create a 20-foot-radius sphere of poisonousyellow-green fog centered on a point you choose within range. The fog spreads around corners. It lasts for the duration or until strong wind dispereses the fogending the spell. Its area is heavily obscured. When a creature enters the spell's area for the first time on a turn or starts its turn therethat creature must make a Constitution saving throw. The creature takes 5d8 poison damageon a failed saveor half as much damage on a successful one. Creatures are affected even if they hold their breath or don't need to breathe. The fog moves 10 feet away from you at the start of each of your turnsrolling along the surface of the ground. The vaporsbeing heavier than airsink to the lowest level of the landeven pouring down openings. At Higher Levels. When you cast this spell using a spell slot of 6th level or higherthe damage increases by 1d8 for each slot level above 5th.,Sorcerer
5,Cone of Cold,1 action,Self (60-foot cone),VSM ,Instantaneous,(a small crystal or glass cone) A blast of cold air erupts from your hands. Each creature in a 60-foot cone must make a Constitution saving throw. A creature takes 8d8 cold damage on a failed saveor half as much damage on a successful one. A creature killed by this spell becomes a frozen statue until it thaws. At Higher Levels. When you cast this spell using a spell slot of 6th level or higherthe damage increases by 1d8 for each slot level above 5th.,Sorcerer
5,Creation,1 minute,30 feet,VSM ,Special,(a tiny piece of matter of the same type of the item you plan to create) You pull wisps of shadow material from the Shadowfell to create a nonliving object of vegetable matter within range: soft goodsropewoodor something similar. You can also use this spell to create mineral objects such as stonecrystalor metal. The object created must be no larger than a 5-foot cubeand the object must be of a form and material that you have seen before. The duration depends on the object's material. If the object is composed of multiple materialsuse the shortest duration. Material -- Duration Vegetable matter -- 1 day Stone/crystal -- 12 hours Precious metals -- 1 hour Gems -- 10 minutes Adamantine/Mithral -- 1 minute Using any material created by this spell as another spell's material component causes that spell to fail.   At Higher Levels. When you cast this spell using a spell slot of 6th level or higherthe cube increases by 5 feet for each slot level above 5th.,Sorcerer
5,Dominate Person,1 action,60 feet,VS,Concentrationup to 1 minute, You attempt to beguile a humanoid that you can see within range. It must succeed on a Wisdom saving throw or be charmed by you for the duration. If you or creatures that are friendly to you are fighting itit has advantage on the saving throw. While the target is charmedyou have a telepathic link with it as long as the two of you are on the same plane of existence. You can use this telepathic link to issue commands to the creature while you are conscious (no action required)which it does its best to obey. You can specify a simple and general course of actionsuch as ??ttack that creature????un over there??or ??etch that object.??If the creature completes the order and doesn't receive further direction from youit defends and preserves itself to the best of its ability. You can use your action to take total and precise control of the target. Until the end of your next turnthe creature takes only the actions you chooseand doesn't do anything that you don't allow it to do. During this time you can also cause the creature to use a reactionbut this requires you to use your own reaction as well. Each time the target takes damageit makes a new Wisdom saving throw against the spell. If the saving throw succeedsthe spell ends. At Higher Levels. When you cast this spell using a 6th-level spell slotthe duration is concentrationup to 10 minutes. When you use a 7th-level spell slotthe duration is concentrationup to 1 hour. When you use a spell slot of 8th level or higherthe duration is concentrationup to 8 hours. ,Sorcerer
5,Hold Monster,1 action,90 feet,VSM ,Concentrationup to 1 minute,(a smallstraight piece of iron) Choose a creature that you can see within range. The target must succeed on a Wisdom saving throw or be paralyzed for the duration. This spell has no effect on undead. At the end of each of its turnsthe target can make another Wisdom saving throw. On a successthe spell ends on the target. At Higher Levels. When you cast this spell using a spell slot of 6th level or higheryou can target on additional creature for each slot level above 5th. The creatures must be within 30 feet of each other when you target them.,Sorcerer
5,Insect Plague,1 action,300 feet,VSM ,Concentrationup to 10 minutes,(a few grains of sugarsome kernels of grainand a smear of fat) Swarmingbiting locusts fill a 20-foot-radius sphere centered on a point you choose within range. The sphere spreads around corners. The sphere remains for the durationand its area is lightly obscured. The sphere's area is difficult terrain. When the area appearseach creature in it must make a Constitution saving throw. A creature takes 4d10 piercing damage on a failed saveor half as much damage on a successful one. A creature must also make this saving throw when it enters the spell's area for the first time on a turn or ends its turn there. At Higher Levels. When you cast this spell using a spell slot of 6th level or higherthe damage increases by 1d10 for each slot level above 5th.,Sorcerer
5,Seeming,1 action,30 feet,VS,8 hours, This spell allows you to change the appearance of any number of creatures that you cna see within range. You give each target you choose a newillusory appearance. An unwilling target can make a Charisma saving throwand if it succeedsit is unaffected by this spell. The spell disguises physicial appearances as well as clothingarmorweaponsand equipment. You can make each creature seem 1 foot shorter or taller and appear thinfator inbetween. You can't change a target's body typeso you must choose a form that has the same basic arrangement of limbs. Otherwisethe extent of the illusion is up to you. The spell lasts for the durationunless you use your action to dismiss it sooner. The changes wrought by this spell fail to hold up to physical inspections. For exampleif you use this spell to add a hat to a creature's outfitm objects pass through the hatand anyone who touches it would feel nothing or would feel the creature's head and hair. If you use this spell to appear thinner then you arethe hand of someone who reaches out to touch you would bump into you while it was seemingly still in midair. A creature can use its action to inspect a target and make an Intelligence (Investigation) check against your spell save DC. If it succeedsit becomes aware that the target is disguised.,Sorcerer
5,Telekinesis,1 action,60 feet,VS,Concentrationup to 10 minutes, You gain the ability to move or manipulate creatures or objects by thought. When you cast the spelland as your action each round for the durationyou can exert your will on one creature or object that you can see within rangecausing the appropriate effect below. You can affect the same target round after roundor choose a new one at any time. If you switch targetsthe prior target is no longer affected by the spell. Creature. You can try to move a Huge or smaller creature. Make an ability check with your spellcasting ability contested by the creature's Strength check. If you win the contestyou move the creature up to 30 feet in any directionincluding upward but not beyond the range of this spell. Until the end of your next turnthe creature is restrained in your telekinetic grip. A creature lifted upward is suspended in mid-air. On subsequent roundsyou can use your action to attempt to maintain your telekinetic grip on the creature by repeating the contest.   Object. You can try to move an object that weighs up to 1000 pounds. If the object isn't being worn or carriedyou automatically move it up to 30 feet in any directionbut not beyond the range of this spell. If the object is worn or carried by a creatureyou must make an ability check with your spellcasting ability contested by that creature's Strength check. If you succeedyou pull the object away from that creature and can move it up to 30 feet in any direction but not beyond the range of this spell. You can exert fine control on objects with your telekinetic gripsuch as manipulating a simple toolopening a door or a containerstowing or retrieving an item from an open containeror pouring the contents from a vial.,Sorcerer
5,Teleportation Circle,1 minute,10 feet,VM ,1 round,(rare chalks and inks infused with precious gems with 50 gpwhich the spell consumes) As you cast the spellyou draw a 10-foot-diameter circle on the ground inscribed with sigils that link your location to a permanent teleportation circle of your choice whose sigil sequence you know and that is on the same plane of existence as you. A shimmering portal opens within the circle you drew and remains open until the end of your next turn. Any creature that enters the portal instantly appears within 5 feet of the destination circle or in the nearest unoccupied space if that space is occupied. Many major templesguildsand other important places have permanent teleportation circles inscribed somewhere within their confines. Each such circle includes a unique sigil sequence - a string of magical runes arranged in a particular pattern. When you first gain the ability to cast this spellyou learn the sigil sequences for two destinations on the Material Planedetermined by the DM. You can learn additional sigil sequences during your adventures. You can commit a new sigil sequence to memory after studying it for 1 minute. You can create a permanent teleportation circle by casting this spell in the same location every day for one year. You need not use the circle to teleport when you cast the spell in this way.,Sorcerer
5,Wall of Stone,1 action,120 feet,VSM ,Concentrationup to 10 minutes,(a small block of granite) A nonmagical wall of solid stone springs into existence at a point you choose within range. The wall is 6 inches thick and is composed of ten 10-foot-by-10-foot panels. Each panel must be contiguous with at least on other panel. Alternativelyyou can create 10-foot-by-20-foot panels that are only 3 inches thick. If the wall cuts through a creature's space when it appearsthe creature is pushed to one side of the wall (your choice). If a creature would be surrounded on all sides by the wall (or the wall and another solid surface)that creature can make a Dexterity saving throw. On a successit can use its reaction to move up to its speed so that it is no longer enclosed by the wall. The wall can have any shape you desirethough it can't occupy the same space as a creature or object. the wall doesn't need to be vertical or resting on any firm foundation. It musthowevermerge with and be solidly supported by existing stone. Thus you can use this spell to bridge a chasm or create a ramp. If you create a span greater than 20 feet in lengthyou must halve the size of each panel to create supports. You can crudely shape the wall to create crenellationsbattlementsand so on. The wall is an object made of stone that can be damaged and thus breached. Each panel has AC 15 and 30 hit points per inch of thickness. Reducing a panel to 0 hit points destroys it and might cause connected panels to collapse at the DM's discretion. If you maintain your concentration on this spell for its whole durationthe wall becomes permanent and can't be dispelled. Otherwisethe wall disappears when the spell ends.,Sorcerer
6,Arcane Gate,1 action,500 feet,VS,Concentrationup to 10 minutes,    You create linked teleportation portals that remain open for the duration. Choose two points on the ground that you can seeone point within 10 feet of you and one point within 500 feet of you. A circular portal10 feet in diameteropens over each point. If the portal would open in the space occupied by a creaturethe spell failsand the casting is lost.    The portals are two-dimensional glowing rings filled with misthovering inches from the ground and perpendicular to it at the points you choose. A ring is visible only from one side (your choice)which is the side that functions as a portal.    Any creature or object entering the portal exits from the other portal as if the two were adjacent to each otherpassing through a portal from the nonportal side has no effect. The mist that fills each portal is opaque and blocks vision through it. On your turnyou can rotate the rings as a bonus action so that the active side faces in a different direction.,Sorcerer
6,Chain Lightning,1 action,150 feet,VSM ,Instantaneous,(a bit of fura piece of amberglassor crystal rodand three silver pins) You create a bolt of lightning that arcs toward a target of your choice that you can see within range. Three bolts then leap from that target to as many as three other targetseach of which must be within 30 feet of the first target. A target can be a creature or an object and can be targeted by only one of the bolts. A target must make a Dexterity saving throw. The target takes 10d8 lightning damage on a failed saveor half as much on a successful one. At Higher Levels. When you cast this spell using a spell slot of 7th level or higherone additional bolt leaps from the first target to another target for each slot level above 6th.,Sorcerer
6,Circle of Death,1 action,150 feet,VSM ,Instantaneous,(the powder of a crushed black pearl worth at least 500 gp) A sphere of negative energy ripples out in a 60-foot-radius sphere from a point within range. Each creature in that area must make a Constitution saving throw. A target takes 8d6 necrotic damage on a failed saveor half as much damage on a successful one. At Higher Levels. When you cast this spell using a spell slot of 7th level or higherthe damage increases by 2d6 for each slot level above 6th.,Sorcerer
