level,name,duration,range,component,cast_time,desc,class
2,Crown of Madness,1 action,120 feet,VS,Concentrationup to 1 minute, One humanoid of your choice that you can see within range must succeed on a W isdom saving throw or become charmed by you for the duration. While the target is charmed in this waya twisted crown of jagged iron appears on its headand a madness glows in its eyes. The charmed target must use its action before moving on each of its turns to make a melee attack against a creature other than itself that you mentally choose. The target can act normally on its turn if you choose no creature or if none are within its reach. On your subsequent turnsyou must use your action to maintain control over the targetor the spell ends. Alsothe target can make a Wisdom saving throw at the end of each of its turns. On a successthe spell ends.,Paladin (Oathbreaker)
2,Darkness,1 action,60 feet,VM ,Concentrationup to 10 minutes,(bat fur and a drop of pitch or piece of coal) Magical darkness spreads from a point you choose within range to fill a 15-foot radius sphere for the duration. The darkness spreads around corners. A creature with darkvision can't see through this darknessand nonmagical light can't illuminate it. If the point you choose is on an object you are holding or one that isn't being worn or carriedthe darkness emanates from the object and moves with it. Completely covering the source of the darkness with an opaque objectsuch as a bowl or a helmblocks the darkness. If any of this spell's area overlaps with an area of light created by a spell of 2nd level or lowerthe spell that created the light is dispelled.,Paladin (Oathbreaker)
3,Animate Dead,1 minute,10 feet,VSM ,Instantaneous,(a drop of blooda piece of fleshand a pinch of bone dust)   This spell creates an undead servant. Choose a pile of bones or a corpse of a Medium or Small humanoid within range. Your spell imbues the target with a foul mimicry of liferaising it as an undead creature. THe target becomes a skeleton if you chose bones or a zombie if you chose a corpse (the DM has the creature's game statistics).   On each of your turnsyou can use a bonus action to mentally command any creature you made with this spell if the creature is within 60 feet of you (if you control multiple creaturesyou can command any or all of them at the same timeissuing the same command to each one). You decide what action the creature will take and where it will move during its next turnor you can issue a general commandsuch as to guard a particular chamber or corridor. If you issue no commandsthe creature only defends itself against hostile creatures. Once given an orderthe creature continues to follow it until its task is complete.   The creature is under your control for 24 hoursafter which it stops obeying any command you've given it. To maintain the control of the creature for another 24 hoursyou must cast this spell on the creature again before the current 24-hour period ends. This use of the spell reasserts your control over up to four creatures you have animated with this spellrather than animating a new one.   At Higher Levels. When you cast this spell using a spell slot of 4th level or higheryou animate or reassert control over two additional undead creatures for each slot above 3rd. Each of the creatures must come from a different corpse or pile of bones.,Paladin (Oathbreaker)
3,Bestow Curse,1 action,Touch,VS,Concentrationup to 1 minute, You touch a creatureand that creature must succeed on a Wisdom saving throw or become cursed for the duration of the spell. When you cast this spellchoose the nature of the curse from the following options: ? Choose one ability score. While cursedthe target has disadvantage on ability checks and saving throws made with that ability score. ? While cursedthe target has disadvantage on attack rolls against you. ? While cursedthe target must make a Wisdom saving throw at the start of each of its turns. If it failsit wastes its action that turn doing nothing. ? While the target is cursedyour attacks and spells deal an extra 1d8 necrotic damage to the target. A remove curse spell ends this effect. At the DM's optionyou may choose an alternative curse effectbut it should be no more powerful than those described above. The DM has final say on such a curse's effect. At Higher Levels. If you cast this spell using a spell slot of 4th level or higherthe duration is concentrationup to 10 minutes. If you use a spell slot of 5th level or higherthe duration is 8 hours. If you use a spell slot of 7th level or higherthe duration is 24 hours. If you use a 9th level spell slotthe spell lasts until it is dispelled. Using a spell slot of 5th level or higher grants a duration that doesn't require concentration. ,Paladin (Oathbreaker)
4,Blight,1 action,30 feet,VS,Instantaneous, Necromantic energy washes over a creature of your choice that you can see within rangedraining moisture and vitality from it. The target must make a Constitution saving throw. The target takes 8d8 necrotic damage on a failed saveor half as much damagfe on a successful one. This spell has no effect on undead or constructs. If you target a plant creature or a magical plantit makes the saving throw with disadvantageand the spell deals maximum damage to it. If you target a nonmagical plant that isn't a creaturesuch as a tree or shrubit doesn't make a saving throwit simply withers and dies. At Higer Levels. When you cast this spell using a spell slot of 5th level or higherthe damage increases by 1d8 for each slot level above 4th.,Paladin (Oathbreaker)
4,Confusion,1 action,90 feet,VSM ,Concentrationup to 1 minute,(three nut shells) This spell assaults and twists creatures' mindsspawning delusions and provoking uncontrolled actions. Each creature in a 10-foot-radius sphere centered on a point you choose within range must succeed on a Wisdom saving throw when you cast this spell or be affected by it. An affected target can't take reactions and must roll a d10 at the start of each of its turns to determine its behavior for that turn.  d10   Behavior   1     The creature uses all its movement to move in a random direction. To determine the directionroll a d8 and assign a direction to each die face. The creature doesn't take an action this turn. 2-6    The creature doesn't move or take actions this turn. 7-8    The creature uses its action to make a melee attack against a randomly determined creature within its reach. If there is no creature within its reachthe creature does nothing ths turn. 9-10   The creature can act and move normally. At the end of its turnsan affected target can make a Wisdom saving throw. It it succeedsthis effect ends for that target. At Higher Levels. When you cast this spell using a spell slot of 5th level or higherthe radius of the sphere increases by 5 feet for each slot above 4th. ,Paladin (Oathbreaker)
5,Contagion,1 action,Touch,VS,7 days, Your touch inflicts disease. Make a melee spell attack against a creature within your reach. On a hityou afflict the creature with a disease of your choice from any of the ones described below. At the end of each of the target's turnsit must make a Constitution saving throw. After failing three of these saving throwsthe disease's effects last for the durationand the creature stops making these saves. After succeeding on three of these saving throwsthe creature recovers from the diseaseand the spell ends. Since this spell induces a natural disease in its targetany effect that removes a disease or otherwise ameliorates a disease's effects apply to it. Blinding Sickness. Pain grips the creature's mindand its eyes turn milky white. The creature has disadvantage on Wisdom checks and Wisdom saving throws and is blinded. Filth Fever. A raging fever sweeps through the creature's body. The creature has disadvantage on Strength checksStrength saving throwsand attack rolls that use Strength. Flesh Rot. The creature's flesh decays. The creature has disadvantage on Charisma checks and vulnerability to all damage. Mindfire. The creature's mind becomes feverish. The creature has disadvantage on Intelligence checks and Intelligence saving throwsand the creature behaves as if under the effects of the confusion spell during combat. Seizure. The creature is overcome with shaking. The creature has disadvantage on Dexterity checksDexterity saving throwsand attack rolls that use Dexterity. Slimy Doom. The creature begins to bleed uncontrollably. The creature has disadvantage on Constitution checks and Constitution saving throws. In additionwhenever the creature takes damageit is stunned until the end of its next turn. ,Paladin (Oathbreaker)
5,Dominate Person,1 action,60 feet,VS,Concentrationup to 1 minute, You attempt to beguile a humanoid that you can see within range. It must succeed on a Wisdom saving throw or be charmed by you for the duration. If you or creatures that are friendly to you are fighting itit has advantage on the saving throw. While the target is charmedyou have a telepathic link with it as long as the two of you are on the same plane of existence. You can use this telepathic link to issue commands to the creature while you are conscious (no action required)which it does its best to obey. You can specify a simple and general course of actionsuch as ⫿Attack that creature? ⫿Run over there? or ⫿Fetch that object.? If the creature completes the order and doesn't receive further direction from youit defends and preserves itself to the best of its ability. You can use your action to take total and precise control of the target. Until the end of your next turnthe creature takes only the actions you chooseand doesn't do anything that you don't allow it to do. During this time you can also cause the creature to use a reactionbut this requires you to use your own reaction as well. Each time the target takes damageit makes a new Wisdom saving throw against the spell. If the saving throw succeedsthe spell ends. At Higher Levels. When you cast this spell using a 6th-level spell slotthe duration is concentrationup to 10 minutes. When you use a 7th-level spell slotthe duration is concentrationup to 1 hour. When you use a spell slot of 8th level or higherthe duration is concentrationup to 8 hours. ,Paladin (Oathbreaker)
1,Bane,1 action,30 feet,VSM ,Concentrationup to 1 minute,(a drop of blood) Up to three creatures of your choice that you can see within range must make Charisma saving throws. Whener a target that fails this saving throw makes an attack roll or a saving throw before the spell endsthe target must roll a d4 and subtract the number rolled from the attack roll or saving throw. At Higher Levels. When you cast this spell using a spell slot of 2nd level or higheryou can target one aditional creature for each slot level above 1st.,Paladin (Vengeance)
1,Hunter's Mark,1 bonus action,90 feet,V,Concentrationup to 1 hour, You choose a creature you can see within range and mystically mark it as your quarry. Until the spell endsyou deal an extra 1d6 damage to the target whenever you hit it with a weapon attackand you have advantage on any Wisdom (Perception) or Wisdom (Survival) check you make to find it. If the target drops to 0 hit points before this spell endsyou can use a bonus action on a subsequent turn of yours to mark a new creature. At Higher Levels. When you cast this spell using a spell slot of 3rd or 4th levelyou can maintain your concentration on the spell for up to 8 hours. When you use a spell slot of 5th level or higheryou can maintain your concentration on the spell for up to 24 hours.,Paladin (Vengeance)
2,Hold Person,1 action,60 feet,VSM ,Concentrationup to 1 minute,(a smallstraight piece of iron) Choose a humanoid that you can see within range. The target must succeed on a Wisdom saving throw or be paralyzed for the duration. At the end of each of its turnsthe target can make another Wisdom saving throw. On a successthe spell ends on the target. At Higher Levels. When you cast this spell using a spell slot of 3rd level or higheryou can target on additional humanoid for each slot level above 2nd. The humanoids must be within 30 feet of each other when you target them.,Paladin (Vengeance)
2,Misty Step,1 bonus action,Self,V,Instantaneous, Briefly surrounded by silvery mistyou teleport up to 30 feet to an unoccupied space that you can see.,Paladin (Vengeance)
3,Haste,1 action,30 feet,VSM ,Concentrationup to 1 minute,(a shaving of licorice root) Choose a willing creature that you can see within range. Until the spell endsthe target's speed is doubledit gains a +2 bonus to ACit has advantage on Dexterity saving throwsand it gains an additional action on each of its turns. That action can be used only to take the Attack (one weapon attack only)DashDisengageHideor Use an Object action. When the spell endsthe target can't move or take actions until after its next turnas a wave of lethargy sweeps over it.,Paladin (Vengeance)
3,Protection from Energy,1 action,Touch,VS,Concentrationup to 1 hour, For the durationthe willing creature you touch has resistance to one damage type of your choice: acidcoldfirelightningor thunder.,Paladin (Vengeance)
4,Banishment,1 action,60 feet,VSM ,Concentrationup to 1 minute,(an item distasteful to the target) You attempt to send one creature that you can see within range to another place of existence. The target must succeed on a Charisma saving throw or be banished. If the target is native to the plane of existence you're onyou banish the target to a harmless demiplane. While therethe target is incapacitated. The target remains there until the spell endsat which point the target reappears in the space it left or in the nearest unoccupied space if that space is occupied. If the taret is native to a different plane of existence that the one you're onthe target is banished with a faint popping noisereturning to its home plane. If the spell ends before 1 minute has passedthe target reappears in the space it left or in the nearest unoccupied space if that space is occupied. Otherwisethe target doesn't return. At Higher Levels. When you cast this spell using a spell slot of 5th level or higheryou can target one additional creature for each slot level above 4th.,Paladin (Vengeance)
4,Dimension Door,1 action,500 feet,V,Instantaneous, You teleport yourself from your current location to any other spot within range. You arrive at exactly the spot desired. It can be a place you can seeone you can visualizeor one you can describe by stating distance and directionsuch as ??00 feet straight downward??or ??pward to the northwest at a 45-degree angle300 feet.??You can bring along objects as long as their weight doesn't exceed what you can carry. You can also bring one willing creature of your size or smaller who is carrying gear up to its carrying capacity. The creature must be within 5 feet of you when you cast this spell. If you would arrive in a place already occupied by an object or a creatureyou and any creature traveling with you each take 4d6 force damageand the spell fails to teleport you.,Paladin (Vengeance)
5,Hold Monster,1 action,90 feet,VSM ,Concentrationup to 1 minute,(a smallstraight piece of iron) Choose a creature that you can see within range. The target must succeed on a Wisdom saving throw or be paralyzed for the duration. This spell has no effect on undead. At the end of each of its turnsthe target can make another Wisdom saving throw. On a successthe spell ends on the target. At Higher Levels. When you cast this spell using a spell slot of 6th level or higheryou can target on additional creature for each slot level above 5th. The creatures must be within 30 feet of each other when you target them.,Paladin (Vengeance)
5,Scrying,10 minutes,Self,VSM ,Concentrationup to 10 minutes,(a focus worth at least 1000 gpsuch as a crystal balla silver mirroror a font filled with holy water) You can see and hear a particular creature you choose that is on the same plane of existence as you. The target must make a W isdom saving throwwhich is modified by how well you know the target and the sort of physical connection you have to it. If a target knows you're casting this spellit can fail the saving throw voluntarily if it wants to be observed. Knowledge -- Save Modifier Secondhand (you have heard of the target) -- +5 Firsthand (you have met the target) +0 Familiar (you know the target well) -- -5 Connection -- Save Modifier Likeness or picture -- -2 Posession or garment -- -4 Body partlock of hairbit of nailor the like -- -10 On a successful savethe target isn't affectedand you can't use this spell against it again for 24 hours.   On a failed savethe spell creates an invisible sensor within 10 feet of the target. You can see and hear through the sensor as if you w ere there. The sensor moves with the targetremaining within 10 feet of it for the duration. A creature that can see invisible objects sees the sensor as a luminous orb about the size of your fist.   Instead of targeting a creatureyou can choose a location you have seen before as the target of this spell. When you dothe sensor appears at that location and doesn't move.,Paladin (Vengeance)
